Rk,Team,Conf_x,W-L,BPI Off,BPI Def,BPI,Year_x,Conf_y,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,Year_y
194,Oral Roberts,Summit,19-15,1.5,-3.0,-1.5,2015,Sum,103.0,109.4,0.3327,49.6,54.7,16.7,16.1,25.0,29.4,30.6,32.0,47.9,51.8,35.4,39.6,70.7,-15.0,2017.0
194,Oral Roberts,Summit,19-15,1.5,-3.0,-1.5,2015,Sum,104.8,111.8,0.3222,48.9,54.2,19.0,15.3,35.0,30.9,24.3,31.2,47.7,53.9,34.2,36.5,66.7,-12.0,2018.0
194,Oral Roberts,Summit,19-15,1.5,-3.0,-1.5,2015,Sum,103.6,112.6,0.2769,52.2,54.1,20.4,14.5,29.8,27.1,26.1,32.7,50.7,51.3,36.4,39.0,68.6,-14.3,2019.0
194,Oral Roberts,Summit,19-15,1.5,-3.0,-1.5,2015,Slnd,107.6,108.9,0.4644,50.4,48.8,17.0,16.3,32.9,30.8,41.9,42.8,49.4,46.1,35.8,37.3,64.9,-8.9,2014.0
194,Oral Roberts,Summit,19-15,1.5,-3.0,-1.5,2015,Slnd,104.5,102.1,0.5647,49.9,49.3,20.5,18.7,35.9,31.4,38.0,27.5,49.3,47.8,34.5,35.4,66.3,-8.0,2013.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Sum,104.1,107.5,0.4106,48.1,51.0,17.6,18.6,29.5,31.3,44.5,37.8,45.6,48.8,35.8,37.5,65.8,-8.4,2015.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Sum,106.4,107.0,0.485,50.5,52.1,17.3,15.9,28.1,30.0,36.6,33.0,48.0,50.2,38.0,37.4,69.8,-9.4,2016.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Sum,103.0,109.4,0.3327,49.6,54.7,16.7,16.1,25.0,29.4,30.6,32.0,47.9,51.8,35.4,39.6,70.7,-15.0,2017.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Sum,104.8,111.8,0.3222,48.9,54.2,19.0,15.3,35.0,30.9,24.3,31.2,47.7,53.9,34.2,36.5,66.7,-12.0,2018.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Sum,103.6,112.6,0.2769,52.2,54.1,20.4,14.5,29.8,27.1,26.1,32.7,50.7,51.3,36.4,39.0,68.6,-14.3,2019.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Slnd,107.6,108.9,0.4644,50.4,48.8,17.0,16.3,32.9,30.8,41.9,42.8,49.4,46.1,35.8,37.3,64.9,-8.9,2014.0
190,Oral Roberts,Summit,14-17,2.1,-3.4,-1.3,2016,Slnd,104.5,102.1,0.5647,49.9,49.3,20.5,18.7,35.9,31.4,38.0,27.5,49.3,47.8,34.5,35.4,66.3,-8.0,2013.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Sum,104.1,107.5,0.4106,48.1,51.0,17.6,18.6,29.5,31.3,44.5,37.8,45.6,48.8,35.8,37.5,65.8,-8.4,2015.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Sum,106.4,107.0,0.485,50.5,52.1,17.3,15.9,28.1,30.0,36.6,33.0,48.0,50.2,38.0,37.4,69.8,-9.4,2016.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Sum,103.0,109.4,0.3327,49.6,54.7,16.7,16.1,25.0,29.4,30.6,32.0,47.9,51.8,35.4,39.6,70.7,-15.0,2017.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Sum,104.8,111.8,0.3222,48.9,54.2,19.0,15.3,35.0,30.9,24.3,31.2,47.7,53.9,34.2,36.5,66.7,-12.0,2018.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Sum,103.6,112.6,0.2769,52.2,54.1,20.4,14.5,29.8,27.1,26.1,32.7,50.7,51.3,36.4,39.0,68.6,-14.3,2019.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Slnd,107.6,108.9,0.4644,50.4,48.8,17.0,16.3,32.9,30.8,41.9,42.8,49.4,46.1,35.8,37.3,64.9,-8.9,2014.0
242,Oral Roberts,Summit,22-Aug,0.1,-4.4,-4.3,2017,Slnd,104.5,102.1,0.5647,49.9,49.3,20.5,18.7,35.9,31.4,38.0,27.5,49.3,47.8,34.5,35.4,66.3,-8.0,2013.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Sum,104.1,107.5,0.4106,48.1,51.0,17.6,18.6,29.5,31.3,44.5,37.8,45.6,48.8,35.8,37.5,65.8,-8.4,2015.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Sum,106.4,107.0,0.485,50.5,52.1,17.3,15.9,28.1,30.0,36.6,33.0,48.0,50.2,38.0,37.4,69.8,-9.4,2016.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Sum,103.0,109.4,0.3327,49.6,54.7,16.7,16.1,25.0,29.4,30.6,32.0,47.9,51.8,35.4,39.6,70.7,-15.0,2017.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Sum,104.8,111.8,0.3222,48.9,54.2,19.0,15.3,35.0,30.9,24.3,31.2,47.7,53.9,34.2,36.5,66.7,-12.0,2018.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Sum,103.6,112.6,0.2769,52.2,54.1,20.4,14.5,29.8,27.1,26.1,32.7,50.7,51.3,36.4,39.0,68.6,-14.3,2019.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Slnd,107.6,108.9,0.4644,50.4,48.8,17.0,16.3,32.9,30.8,41.9,42.8,49.4,46.1,35.8,37.3,64.9,-8.9,2014.0
282,Oral Roberts,Summit,21-Nov,-0.9,-5.7,-6.6,2018,Slnd,104.5,102.1,0.5647,49.9,49.3,20.5,18.7,35.9,31.4,38.0,27.5,49.3,47.8,34.5,35.4,66.3,-8.0,2013.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
99,UC Santa Barbara,Big West,23-9,0.3,3.9,4.3,2008,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
184,UC Santa Barbara,Big West,16-15,-3.0,1.8,-1.2,2009,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
148,UC Santa Barbara,Big West,20-10,-1.2,2.3,1.2,2010,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
144,UC Santa Barbara,Big West,18-14,-1.3,2.3,0.9,2011,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
93,UC Santa Barbara,Big West,20-11,3.8,0.9,4.7,2012,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
223,UC Santa Barbara,Big West,20-Nov,-2.9,-0.2,-3.0,2013,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
96,UC Santa Barbara,Big West,21-9,0.7,3.7,4.4,2014,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
106,UC Santa Barbara,Big West,19-14,1.7,2.2,4.0,2015,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
72,UC Santa Barbara,Big West,19-14,1.8,5.0,6.7,2016,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
316,UC Santa Barbara,Big West,22-Jun,-7.0,-2.4,-9.4,2017,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,108.1,101.3,0.6785,49.6,47.8,16.9,17.9,30.7,29.8,32.0,39.9,46.6,45.2,37.0,35.4,62.9,-5.2,2015.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,106.3,97.9,0.7195,50.3,46.7,18.5,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,2016.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,92.0,106.2,0.1597,42.1,52.5,18.3,17.6,30.8,29.6,28.8,32.3,41.7,53.2,28.5,34.4,66.1,-16.2,2017.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,110.2,106.2,0.6045,53.0,49.9,14.9,16.6,28.7,27.0,32.0,29.5,50.5,48.9,38.3,34.4,67.9,-3.9,2018.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,103.2,105.7,0.4295,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,65.9,-6.0,2019.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,110.3,103.7,0.6694,53.1,47.0,17.6,16.0,31.1,31.5,41.9,39.3,50.5,43.5,38.7,35.2,63.7,-2.8,2014.0
144,UC Santa Barbara,Big West,23-9,2.6,-1.4,1.2,2018,BW,95.0,101.6,0.3176,48.8,49.1,22.4,18.1,31.0,32.2,30.1,38.2,46.9,45.3,34.2,37.3,64.0,-13.3,2013.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,104.0,90.3,0.8366,47.2,42.5,18.4,18.0,33.9,27.2,42.5,31.3,46.3,41.6,32.6,29.4,65.9,0.1,2016.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,103.2,93.4,0.7587,47.5,44.8,17.5,19.0,30.5,29.1,35.3,32.4,47.5,42.9,31.6,32.1,66.1,-6.0,2017.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,102.3,96.8,0.6533,49.9,48.2,18.3,18.8,28.9,28.4,35.2,33.3,47.9,47.2,35.6,33.0,68.0,-4.2,2019.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,103.1,87.5,0.8691,46.6,43.5,18.6,21.1,35.7,29.7,36.2,25.7,45.9,42.3,32.0,30.6,61.2,1.3,2015.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,106.0,89.5,0.8752,48.5,44.7,18.1,18.2,31.8,27.9,35.3,28.9,48.3,43.3,32.7,31.8,66.8,0.4,2013.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,110.2,94.9,0.8486,51.7,48.6,17.0,19.0,31.6,25.0,35.1,29.6,52.0,47.8,34.1,33.2,70.0,-1.5,2018.0
101,San Diego St.,MW,20-13,-0.7,4.9,4.2,2008,MWC,109.4,90.7,0.896,46.7,44.4,15.2,20.6,36.1,29.4,45.1,32.4,45.1,43.5,34.2,30.8,64.0,6.0,2014.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,104.0,90.3,0.8366,47.2,42.5,18.4,18.0,33.9,27.2,42.5,31.3,46.3,41.6,32.6,29.4,65.9,0.1,2016.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,103.2,93.4,0.7587,47.5,44.8,17.5,19.0,30.5,29.1,35.3,32.4,47.5,42.9,31.6,32.1,66.1,-6.0,2017.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,102.3,96.8,0.6533,49.9,48.2,18.3,18.8,28.9,28.4,35.2,33.3,47.9,47.2,35.6,33.0,68.0,-4.2,2019.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,103.1,87.5,0.8691,46.6,43.5,18.6,21.1,35.7,29.7,36.2,25.7,45.9,42.3,32.0,30.6,61.2,1.3,2015.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,106.0,89.5,0.8752,48.5,44.7,18.1,18.2,31.8,27.9,35.3,28.9,48.3,43.3,32.7,31.8,66.8,0.4,2013.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,110.2,94.9,0.8486,51.7,48.6,17.0,19.0,31.6,25.0,35.1,29.6,52.0,47.8,34.1,33.2,70.0,-1.5,2018.0
52,San Diego St.,MW,26-10,0.4,7.7,8.1,2009,MWC,109.4,90.7,0.896,46.7,44.4,15.2,20.6,36.1,29.4,45.1,32.4,45.1,43.5,34.2,30.8,64.0,6.0,2014.0
68,San Diego St.,MW,25-9,2.3,5.2,7.4,2010,MWC,104.0,90.3,0.8366,47.2,42.5,18.4,18.0,33.9,27.2,42.5,31.3,46.3,41.6,32.6,29.4,65.9,0.1,2016.0
68,San Diego St.,MW,25-9,2.3,5.2,7.4,2010,MWC,103.2,93.4,0.7587,47.5,44.8,17.5,19.0,30.5,29.1,35.3,32.4,47.5,42.9,31.6,32.1,66.1,-6.0,2017.0
68,San Diego St.,MW,25-9,2.3,5.2,7.4,2010,MWC,102.3,96.8,0.6533,49.9,48.2,18.3,18.8,28.9,28.4,35.2,33.3,47.9,47.2,35.6,33.0,68.0,-4.2,2019.0
68,San Diego St.,MW,25-9,2.3,5.2,7.4,2010,MWC,103.1,87.5,0.8691,46.6,43.5,18.6,21.1,35.7,29.7,36.2,25.7,45.9,42.3,32.0,30.6,61.2,1.3,2015.0
